t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
55.24,-1.76998641e-06,4.398395e-06,1.492084e-09,-9.9364960704e-14,0.0000e+00,0.9938
55.75,-1.85758169e-06,4.420691e-06,1.502881e-09,-1.0069722833e-13,0.0000e+00,0.9938
56.26,-1.78776450e-06,4.442778e-06,1.516766e-09,-1.0191847366e-13,0.0000e+00,0.9938
56.76,-1.54642242e-06,4.464665e-06,1.533156e-09,-1.0169642906e-13,0.0000e+00,0.9938
57.27,-1.18456390e-06,4.486357e-06,1.551523e-09,-1.0391687510e-13,0.0000e+00,0.9938
57.78,-7.85909911e-07,4.507861e-06,1.571319e-09,-1.0402789741e-13,0.0000e+00,0.9938
58.28,-4.32976766e-07,4.529186e-06,1.591971e-09,-1.0513812043e-13,0.0000e+00,0.9938
58.79,-1.81358466e-07,4.550340e-06,1.612956e-09,-1.0569323194e-13,0.0000e+00,0.9938
59.30,-4.55158153e-08,4.571336e-06,1.633848e-09,-1.0691447727e-13,0.0000e+00,0.9938
59.80,-5.39209388e-09,4.592186e-06,1.654302e-09,-1.0791367799e-13,0.0000e+00,0.9938
60.31,-2.71239082e-08,4.612902e-06,1.674039e-09,-1.0924594562e-13,0.0000e+00,0.9938
60.82,-7.52578911e-08,4.633490e-06,1.692828e-09,-1.0835776720e-13,0.0000e+00,0.9938
61.32,-1.19089020e-07,4.653954e-06,1.710469e-09,-1.1113332476e-13,0.0000e+00,0.9938
61.83,-1.40847379e-07,4.674290e-06,1.726830e-09,-1.1146639167e-13,0.0000e+00,0.9938
62.34,-1.40457789e-07,4.694492e-06,1.741832e-09,-1.1290968160e-13,0.0000e+00,0.9938
62.84,-1.28916399e-07,4.714550e-06,1.755431e-09,-1.1390888233e-13,0.0000e+00,0.9938
63.35,-1.18016496e-07,4.734454e-06,1.767622e-09,-1.1513012765e-13,0.0000e+00,0.9938
63.86,-1.12199382e-07,4.754193e-06,1.778430e-09,-1.1590728377e-13,0.0000e+00,0.9938
64.36,-1.11621830e-07,4.773760e-06,1.787913e-09,-1.1679546219e-13,0.0000e+00,0.9938
64.87,-1.17069161e-07,4.793144e-06,1.796139e-09,-1.1812772982e-13,0.0000e+00,0.9938
65.38,-1.28150489e-07,4.812330e-06,1.803225e-09,-1.1834977443e-13,0.0000e+00,0.9938
