t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
78.93,-3.60822483e-14,2.472364e-14,6.905693e-18,-2.1427304375e-14,0.0000e+00,0.9687
79.51,-3.57491814e-14,2.488468e-14,6.764705e-18,-2.1649348980e-14,0.0000e+00,0.9687
80.08,-3.73034936e-14,2.506396e-14,6.656280e-18,-2.1649348980e-14,0.0000e+00,0.9687
80.65,-3.99680289e-14,2.521861e-14,6.588598e-18,-2.1871393585e-14,0.0000e+00,0.9687
81.22,-4.22994972e-14,2.542561e-14,6.173533e-18,-2.1871393585e-14,0.0000e+00,0.9687
81.79,-4.27435864e-14,2.564739e-14,5.978650e-18,-2.2093438190e-14,0.0000e+00,0.9687
82.37,-4.06341627e-14,2.588406e-14,6.001981e-18,-2.2093438190e-14,0.0000e+00,0.9687
82.94,-3.64153152e-14,2.616629e-14,6.214498e-18,-2.2315482795e-14,0.0000e+00,0.9687
83.51,-3.26405569e-14,2.644264e-14,6.208008e-18,-2.2537527400e-14,0.0000e+00,0.9687
84.08,-2.96429548e-14,2.671644e-14,5.888211e-18,-2.2870594307e-14,0.0000e+00,0.9687
84.65,-2.99760217e-14,2.694648e-14,5.901364e-18,-2.3092638912e-14,0.0000e+00,0.9687
85.23,-3.06421555e-14,2.718356e-14,5.585602e-18,-2.3314683517e-14,0.0000e+00,0.9687
85.80,-3.09752224e-14,2.738226e-14,5.289856e-18,-2.3425705820e-14,0.0000e+00,0.9687
86.37,-3.09752224e-14,2.748169e-14,5.136521e-18,-2.3536728122e-14,0.0000e+00,0.9687
86.94,-3.09752224e-14,2.756350e-14,5.431653e-18,-2.3758772727e-14,0.0000e+00,0.9687
87.51,-3.09752224e-14,2.766680e-14,5.582806e-18,-2.3869795029e-14,0.0000e+00,0.9687
88.09,-3.03090886e-14,2.785206e-14,5.618204e-18,-2.3869795029e-14,0.0000e+00,0.9687
88.66,-3.25295346e-14,2.800367e-14,5.509657e-18,-2.4313884239e-14,0.0000e+00,0.9687
89.23,-3.51940699e-14,2.817697e-14,5.710260e-18,-2.4424906542e-14,0.0000e+00,0.9687
89.80,-3.63042929e-14,2.835597e-14,5.843564e-18,-2.4424906542e-14,0.0000e+00,0.9687
90.37,-3.63042929e-14,2.847987e-14,5.477154e-18,-2.4646951147e-14,0.0000e+00,0.9687
90.95,-3.63042929e-14,2.865316e-14,5.126020e-18,-2.4757973449e-14,0.0000e+00,0.9687
91.52,-3.64153152e-14,2.881253e-14,5.109651e-18,-2.4868995752e-14,0.0000e+00,0.9687
92.09,-3.64153152e-14,2.889421e-14,4.986817e-18,-2.5091040357e-14,0.0000e+00,0.9687
92.66,-3.64153152e-14,2.895408e-14,4.881694e-18,-2.5313084961e-14,0.0000e+00,0.9687
93.23,-3.64153152e-14,2.908780e-14,5.169214e-18,-2.5535129566e-14,0.0000e+00,0.9687
93.80,-3.60822483e-14,2.929786e-14,5.780356e-18,-2.5646151869e-14,0.0000e+00,0.9687
94.38,-3.58602037e-14,2.955656e-14,6.604772e-18,-2.5646151869e-14,0.0000e+00,0.9687
94.95,-3.83026943e-14,2.985185e-14,7.128688e-18,-2.5757174171e-14,0.0000e+00,0.9687
95.52,-4.06341627e-14,2.980261e-14,7.162823e-18,-2.5646151869e-14,0.0000e+00,0.9687
96.09,-4.18554080e-14,2.993735e-14,7.083307e-18,-2.6090241079e-14,0.0000e+00,0.9687
96.66,-4.15223411e-14,3.005995e-14,7.006753e-18,-2.6090241079e-14,0.0000e+00,0.9687
97.24,-3.93018951e-14,3.008792e-14,6.802620e-18,-2.6201263381e-14,0.0000e+00,0.9687
97.81,-3.58602037e-14,3.017197e-14,6.628044e-18,-2.6201263381e-14,0.0000e+00,0.9687
98.38,-3.60822483e-14,3.030455e-14,6.560369e-18,-2.6534330289e-14,0.0000e+00,0.9687
98.95,-4.03010958e-14,3.039993e-14,6.484726e-18,-2.6534330289e-14,0.0000e+00,0.9687
99.52,-4.51860771e-14,3.061978e-14,7.096100e-18,-2.6534330289e-14,0.0000e+00,0.9687
100.10,-4.69624339e-14,3.087357e-14,7.956300e-18,-2.6534330289e-14,0.0000e+00,0.9687
100.67,-4.67403893e-14,3.113267e-14,8.173755e-18,-2.7089441801e-14,0.0000e+00,0.9687
101.24,-4.67403893e-14,3.142170e-14,7.414533e-18,-2.7089441801e-14,0.0000e+00,0.9687
101.81,-4.69624339e-14,3.164594e-14,6.650050e-18,-2.7089441801e-14,0.0000e+00,0.9687
102.38,-4.69624339e-14,3.181506e-14,6.162177e-18,-2.7422508708e-14,0.0000e+00,0.9687
102.96,-4.69624339e-14,3.195862e-14,6.083720e-18,-2.7533531011e-14,0.0000e+00,0.9687
103.53,-4.76285678e-14,3.201539e-14,6.305216e-18,-2.7533531011e-14,0.0000e+00,0.9687
104.10,-4.99600361e-14,3.211101e-14,6.738931e-18,-2.7755575616e-14,0.0000e+00,0.9687
104.67,-5.12923037e-14,3.229050e-14,7.250669e-18,-2.7866597918e-14,0.0000e+00,0.9687
105.24,-5.11812814e-14,3.242449e-14,7.824557e-18,-2.7977620221e-14,0.0000e+00,0.9687
105.82,-4.89608354e-14,3.260777e-14,8.495508e-18,-2.7977620221e-14,0.0000e+00,0.9687
106.39,-4.62963001e-14,3.279910e-14,8.944772e-18,-2.7977620221e-14,0.0000e+00,0.9687
106.96,-4.55191440e-14,3.292496e-14,9.064067e-18,-2.7977620221e-14,0.0000e+00,0.9687
107.53,-4.55191440e-14,3.303262e-14,8.899357e-18,-2.7977620221e-14,0.0000e+00,0.9687
108.10,-4.55191440e-14,3.306529e-14,8.658503e-18,-2.8199664825e-14,0.0000e+00,0.9687
108.68,-4.55191440e-14,3.313457e-14,8.571038e-18,-2.8643754035e-14,0.0000e+00,0.9687
109.25,-4.35207426e-14,3.323852e-14,8.874514e-18,-2.8754776338e-14,0.0000e+00,0.9687
109.82,-4.11892742e-14,3.340906e-14,9.559821e-18,-2.8754776338e-14,0.0000e+00,0.9687
110.39,-4.06341627e-14,3.357450e-14,1.033625e-17,-2.8754776338e-14,0.0000e+00,0.9687
110.96,-4.13002965e-14,3.373327e-14,1.096552e-17,-2.8865798640e-14,0.0000e+00,0.9687
111.54,-4.16333634e-14,3.394500e-14,1.085050e-17,-2.9198865548e-14,0.0000e+00,0.9687
112.11,-4.15223411e-14,3.413533e-14,9.810647e-18,-2.9309887850e-14,0.0000e+00,0.9687
112.68,-4.08562073e-14,3.429526e-14,8.708002e-18,-2.9309887850e-14,0.0000e+00,0.9687
113.25,-4.13002965e-14,3.447961e-14,8.339744e-18,-2.9531932455e-14,0.0000e+00,0.9687
113.82,-4.37427872e-14,3.464420e-14,8.439249e-18,-2.9309887850e-14,0.0000e+00,0.9687
114.40,-4.51860771e-14,3.481993e-14,8.678948e-18,-2.9753977060e-14,0.0000e+00,0.9687
114.97,-4.55191440e-14,3.505405e-14,8.972380e-18,-2.9753977060e-14,0.0000e+00,0.9687
115.54,-4.55191440e-14,3.530997e-14,9.327060e-18,-2.9976021665e-14,0.0000e+00,0.9687
116.11,-4.55191440e-14,3.560037e-14,9.486257e-18,-3.0198066270e-14,0.0000e+00,0.9687
116.68,-4.55191440e-14,3.588123e-14,9.595228e-18,-3.0420110875e-14,0.0000e+00,0.9687
117.26,-4.67403893e-14,3.610594e-14,9.703935e-18,-3.0531133177e-14,0.0000e+00,0.9687
117.83,-4.82947016e-14,3.636155e-14,9.595294e-18,-3.0864200085e-14,0.0000e+00,0.9687
118.40,-4.86277685e-14,3.656037e-14,9.634184e-18,-3.0975222387e-14,0.0000e+00,0.9687
118.97,-4.64073224e-14,3.673161e-14,9.637517e-18,-3.1086244690e-14,0.0000e+00,0.9687
119.54,-4.47419879e-14,3.690064e-14,9.906527e-18,-3.1308289294e-14,0.0000e+00,0.9687
120.12,-4.51860771e-14,3.705130e-14,1.034144e-17,-3.1419311597e-14,0.0000e+00,0.9687
120.69,-4.76285678e-14,3.719941e-14,1.067749e-17,-3.1419311597e-14,0.0000e+00,0.9687
121.26,-5.02931030e-14,3.736767e-14,1.064080e-17,-3.1419311597e-14,0.0000e+00,0.9687
121.83,-5.06261699e-14,3.756394e-14,1.026850e-17,-3.1641356202e-14,0.0000e+00,0.9687
