t,rhoc,errD,Mb,q00,q20,q22,vatm
97.499,1.2801367508e-03,1.847923e-04,1.5060942374e+00,1.5060942374e+00,-1.3947830048e-02,-3.1669516557e-15,0.0000e+00
98.525,1.2801070736e-03,1.776459e-04,1.5060942374e+00,1.5060942374e+00,-1.2850279106e-02,-2.2320237936e-15,0.0000e+00
99.552,1.2800829395e-03,1.699379e-04,1.5060942374e+00,1.5060942374e+00,-1.1714322552e-02,2.5747323280e-15,0.0000e+00
100.578,1.2800662802e-03,1.616306e-04,1.5060942374e+00,1.5060942374e+00,-1.0544014133e-02,-9.8980593076e-16,0.0000e+00
101.604,1.2800577682e-03,1.527257e-04,1.5060942374e+00,1.5060942374e+00,-9.3435177378e-03,-8.4829044219e-16,0.0000e+00
102.631,1.2800568563e-03,1.432922e-04,1.5060942373e+00,1.5060942373e+00,-8.1171234572e-03,-2.0845045355e-15,0.0000e+00
103.657,1.2800619821e-03,1.334654e-04,1.5060942373e+00,1.5060942373e+00,-6.8692730789e-03,-1.0255585917e-16,0.0000e+00
104.683,1.2800708893e-03,1.234328e-04,1.5060942372e+00,1.5060942372e+00,-5.6045864377e-03,-1.5326049721e-15,0.0000e+00
105.710,1.2800810025e-03,1.134188e-04,1.5060942372e+00,1.5060942372e+00,-4.3278842023e-03,1.7313246817e-15,0.0000e+00
106.736,1.2800898000e-03,1.036778e-04,1.5060942371e+00,1.5060942371e+00,-3.0441954569e-03,4.0745284277e-16,0.0000e+00
107.762,1.2800951319e-03,9.449287e-05,1.5060942370e+00,1.5060942370e+00,-1.7587059376e-03,2.2226105674e-15,0.0000e+00
108.788,1.2800954450e-03,8.619816e-05,1.5060942369e+00,1.5060942369e+00,-4.7670199122e-04,-2.8199120928e-15,0.0000e+00
109.815,1.2800898966e-03,7.922241e-05,1.5060942368e+00,1.5060942368e+00,7.9650163235e-04,-8.9421995673e-16,0.0000e+00
110.841,1.2800783586e-03,7.413329e-05,1.5060942367e+00,1.5060942367e+00,2.0556499550e-03,-1.7156792852e-15,0.0000e+00
111.867,1.2800613304e-03,7.161265e-05,1.5060942366e+00,1.5060942366e+00,3.2956414760e-03,-2.7115716753e-17,0.0000e+00
112.894,1.2800397887e-03,7.226308e-05,1.5060942364e+00,1.5060942364e+00,4.5115816397e-03,-2.8899119899e-16,0.0000e+00
113.920,1.2800150068e-03,7.628787e-05,1.5060942363e+00,1.5060942363e+00,5.6988572884e-03,2.2896345905e-15,0.0000e+00
114.946,1.2799883766e-03,8.333215e-05,1.5060942362e+00,1.5060942362e+00,6.8532337472e-03,7.8690327435e-16,0.0000e+00
115.973,1.2799612572e-03,9.263901e-05,1.5060942361e+00,1.5060942361e+00,7.9708921228e-03,-2.7482203185e-16,0.0000e+00
116.999,1.2799348645e-03,1.033272e-04,1.5060942360e+00,1.5060942360e+00,9.0483583736e-03,-2.8500190319e-15,0.0000e+00
118.025,1.2799102096e-03,1.145820e-04,1.5060942359e+00,1.5060942359e+00,1.0082464828e-02,-4.8288042875e-16,0.0000e+00
119.052,1.2798880803e-03,1.257369e-04,1.5060942358e+00,1.5060942358e+00,1.1070278694e-02,-7.9931009359e-18,0.0000e+00
120.078,1.2798690557e-03,1.362920e-04,1.5060942357e+00,1.5060942357e+00,1.2009127186e-02,7.2340968462e-16,0.0000e+00
121.104,1.2798535385e-03,1.458945e-04,1.5060942356e+00,1.5060942356e+00,1.2896540926e-02,-9.3813692097e-16,0.0000e+00
122.130,1.2798417914e-03,1.543090e-04,1.5060942355e+00,1.5060942355e+00,1.3730194623e-02,6.8847126961e-16,0.0000e+00
123.157,1.2798339655e-03,1.613980e-04,1.5060942354e+00,1.5060942354e+00,1.4507867949e-02,2.8669925761e-15,0.0000e+00
124.183,1.2798301138e-03,1.671098e-04,1.5060942354e+00,1.5060942354e+00,1.5227432732e-02,1.3276355553e-15,0.0000e+00
125.209,1.2798301897e-03,1.714703e-04,1.5060942354e+00,1.5060942354e+00,1.5886862494e-02,-9.1699497861e-16,0.0000e+00
126.236,1.2798340343e-03,1.745712e-04,1.5060942353e+00,1.5060942353e+00,1.6484257471e-02,6.1271264281e-16,0.0000e+00
127.262,1.2798413643e-03,1.765532e-04,1.5060942353e+00,1.5060942353e+00,1.7017877857e-02,-7.3725458720e-16,0.0000e+00
128.288,1.2798517686e-03,1.775859e-04,1.5060942353e+00,1.5060942353e+00,1.7486178995e-02,2.8896185202e-15,0.0000e+00
129.315,1.2798647213e-03,1.778476e-04,1.5060942353e+00,1.5060942353e+00,1.7887844149e-02,-1.3846791382e-15,0.0000e+00
130.341,1.2798796085e-03,1.775097e-04,1.5060942353e+00,1.5060942353e+00,1.8221812137e-02,-1.5061368866e-15,0.0000e+00
131.367,1.2798957632e-03,1.767227e-04,1.5060942353e+00,1.5060942353e+00,1.8487298942e-02,-5.4888123600e-16,0.0000e+00
132.394,1.2799125050e-03,1.756074e-04,1.5060942353e+00,1.5060942353e+00,1.8683812871e-02,-1.1129374162e-15,0.0000e+00
133.420,1.2799291792e-03,1.742491e-04,1.5060942354e+00,1.5060942354e+00,1.8811163590e-02,4.7471403505e-16,0.0000e+00
134.446,1.2799451977e-03,1.726953e-04,1.5060942354e+00,1.5060942354e+00,1.8869465013e-02,5.9763545635e-16,0.0000e+00
135.472,1.2799600747e-03,1.709608e-04,1.5060942354e+00,1.5060942354e+00,1.8859132489e-02,2.1146104785e-15,0.0000e+00
136.499,1.2799734538e-03,1.690374e-04,1.5060942355e+00,1.5060942355e+00,1.8780874717e-02,2.4063625069e-15,0.0000e+00
137.525,1.2799851193e-03,1.669053e-04,1.5060942355e+00,1.5060942355e+00,1.8635680543e-02,3.5755243778e-16,0.0000e+00
138.551,1.2799949896e-03,1.645431e-04,1.5060942356e+00,1.5060942356e+00,1.8424801540e-02,2.4919320690e-16,0.0000e+00
139.578,1.2800030965e-03,1.619331e-04,1.5060942356e+00,1.5060942356e+00,1.8149732198e-02,1.0594717005e-15,0.0000e+00
140.604,1.2800095569e-03,1.590620e-04,1.5060942357e+00,1.5060942357e+00,1.7812189488e-02,1.7384939686e-15,0.0000e+00
141.630,1.2800145436e-03,1.559202e-04,1.5060942357e+00,1.5060942357e+00,1.7414093991e-02,1.8500448196e-15,0.0000e+00
142.657,1.2800182575e-03,1.525002e-04,1.5060942357e+00,1.5060942357e+00,1.6957554098e-02,4.6616916667e-16,0.0000e+00
143.683,1.2800209004e-03,1.487968e-04,1.5060942358e+00,1.5060942358e+00,1.6444857094e-02,-1.7417136899e-15,0.0000e+00
144.709,1.2800226495e-03,1.448064e-04,1.5060942358e+00,1.5060942358e+00,1.5878463984e-02,-1.0386898962e-15,0.0000e+00
145.736,1.2800236399e-03,1.405228e-04,1.5060942359e+00,1.5060942359e+00,1.5260993746e-02,1.2643723586e-15,0.0000e+00
146.762,1.2800239623e-03,1.359371e-04,1.5060942359e+00,1.5060942359e+00,1.4595219038e-02,-2.7417151054e-16,0.0000e+00
147.788,1.2800236835e-03,1.310392e-04,1.5060942359e+00,1.5060942359e+00,1.3884062957e-02,1.1078135649e-15,0.0000e+00
148.814,1.2800228874e-03,1.258217e-04,1.5060942360e+00,1.5060942360e+00,1.3130591896e-02,3.4795047229e-16,0.0000e+00
149.841,1.2800217234e-03,1.202847e-04,1.5060942360e+00,1.5060942360e+00,1.2338003152e-02,-9.2541109798e-16,0.0000e+00
150.867,1.2800204438e-03,1.144420e-04,1.5060942360e+00,1.5060942360e+00,1.1509609466e-02,2.2855485035e-15,0.0000e+00
151.893,1.2800194107e-03,1.083239e-04,1.5060942360e+00,1.5060942360e+00,1.0648813506e-02,-1.4446016371e-15,0.0000e+00
152.920,1.2800190623e-03,1.019786e-04,1.5060942361e+00,1.5060942361e+00,9.7590821267e-03,2.7348283313e-15,0.0000e+00
153.946,1.2800198398e-03,9.547503e-05,1.5060942361e+00,1.5060942361e+00,8.8439232429e-03,-2.5494047451e-16,0.0000e+00
154.972,1.2800220898e-03,8.890240e-05,1.5060942361e+00,1.5060942361e+00,7.9068640491e-03,3.2589519903e-15,0.0000e+00
155.999,1.2800259650e-03,8.236740e-05,1.5060942361e+00,1.5060942361e+00,6.9514329759e-03,-8.2357740892e-16,0.0000e+00
157.025,1.2800313467e-03,7.598828e-05,1.5060942361e+00,1.5060942361e+00,5.9811457807e-03,-2.1674934356e-15,0.0000e+00
158.051,1.2800378112e-03,6.988797e-05,1.5060942361e+00,1.5060942361e+00,4.9994958750e-03,3.5411291582e-15,0.0000e+00
159.077,1.2800446504e-03,6.418856e-05,1.5060942361e+00,1.5060942361e+00,4.0099484554e-03,-2.3049171552e-16,0.0000e+00
160.104,1.2800509472e-03,5.901188e-05,1.5060942361e+00,1.5060942361e+00,3.0159373650e-03,9.3418536322e-16,0.0000e+00
161.130,1.2800556930e-03,5.449091e-05,1.5060942361e+00,1.5060942361e+00,2.0208634324e-03,7.0469255034e-17,0.0000e+00
162.156,1.2800579297e-03,5.079221e-05,1.5060942361e+00,1.5060942361e+00,1.0280915545e-03,4.5836291103e-16,0.0000e+00
163.183,1.2800568915e-03,4.813806e-05,1.5060942360e+00,1.5060942360e+00,4.0944871026e-05,-5.4802742679e-16,0.0000e+00
164.209,1.2800521231e-03,4.680188e-05,1.5060942360e+00,1.5060942360e+00,-9.3730318199e-04,1.3351639842e-15,0.0000e+00
165.235,1.2800435567e-03,4.704618e-05,1.5060942359e+00,1.5060942359e+00,-1.9034488114e-03,-9.4695961615e-16,0.0000e+00
166.262,1.2800315349e-03,4.901754e-05,1.5060942359e+00,1.5060942359e+00,-2.8543449941e-03,-3.3721369169e-15,0.0000e+00
167.288,1.2800167764e-03,5.265582e-05,1.5060942358e+00,1.5060942358e+00,-3.7869348715e-03,-1.1720045904e-17,0.0000e+00
168.314,1.2800002909e-03,5.771003e-05,1.5060942358e+00,1.5060942358e+00,-4.6983011558e-03,1.2005264032e-15,0.0000e+00
169.341,1.2799832560e-03,6.382212e-05,1.5060942357e+00,1.5060942357e+00,-5.5856543169e-03,-1.0149933025e-15,0.0000e+00
170.367,1.2799668785e-03,7.059793e-05,1.5060942357e+00,1.5060942357e+00,-6.4462898791e-03,-1.2894262954e-16,0.0000e+00
171.393,1.2799522620e-03,7.766610e-05,1.5060942356e+00,1.5060942356e+00,-7.2776092019e-03,1.7340622922e-15,0.0000e+00
172.419,1.2799403006e-03,8.472564e-05,1.5060942356e+00,1.5060942356e+00,-8.0771549642e-03,2.0040150807e-15,0.0000e+00
173.446,1.2799316116e-03,9.155755e-05,1.5060942355e+00,1.5060942355e+00,-8.8426106947e-03,1.0258343281e-15,0.0000e+00
174.472,1.2799265113e-03,9.802030e-05,1.5060942355e+00,1.5060942355e+00,-9.5717996422e-03,-1.1861075103e-15,0.0000e+00
175.498,1.2799250258e-03,1.040401e-04,1.5060942354e+00,1.5060942354e+00,-1.0262686916e-02,4.9012325842e-16,0.0000e+00
176.525,1.2799269318e-03,1.095972e-04,1.5060942354e+00,1.5060942354e+00,-1.0913380167e-02,6.1494880979e-16,0.0000e+00
177.551,1.2799318123e-03,1.147073e-04,1.5060942353e+00,1.5060942353e+00,-1.1522131168e-02,-2.7735692262e-15,0.0000e+00
178.577,1.2799391192e-03,1.194098e-04,1.5060942353e+00,1.5060942353e+00,-1.2087357721e-02,1.4049662753e-15,0.0000e+00
179.604,1.2799482357e-03,1.237535e-04,1.5060942353e+00,1.5060942353e+00,-1.2607645522e-02,8.2917251227e-17,0.0000e+00
180.630,1.2799585318e-03,1.277820e-04,1.5060942352e+00,1.5060942352e+00,-1.3081752721e-02,-7.2648710438e-16,0.0000e+00
