t,rhoc,errD,Mb,fd_fraction,vatm
51.249,1.2816764992e-03,7.338326e-03,1.5071030169e+00,1.0000,9.6509e-03
51.867,1.2826691842e-03,7.330814e-03,1.5071030169e+00,1.0000,9.5327e-03
52.484,1.2836411798e-03,7.323803e-03,1.5071030169e+00,1.0000,9.3353e-03
53.102,1.2845419514e-03,7.317385e-03,1.5071030169e+00,1.0000,9.0564e-03
53.719,1.2853139396e-03,7.311669e-03,1.5071030169e+00,1.0000,8.6948e-03
54.336,1.2859074405e-03,7.306794e-03,1.5071030169e+00,1.0000,8.2513e-03
54.954,1.2862885545e-03,7.302922e-03,1.5071030169e+00,1.0000,7.7279e-03
55.571,1.2864386912e-03,7.300202e-03,1.5071030169e+00,1.0000,7.1288e-03
56.189,1.2863558429e-03,7.299036e-03,1.5071030169e+00,1.0000,6.4596e-03
56.806,1.2860477261e-03,7.300011e-03,1.5071030169e+00,1.0000,5.7280e-03
57.424,1.2855313385e-03,7.303665e-03,1.5071030169e+00,1.0000,4.9431e-03
58.041,1.2848267959e-03,7.310964e-03,1.5071030169e+00,1.0000,4.1153e-03
58.659,1.2839661734e-03,7.324305e-03,1.5071030169e+00,1.0000,3.2695e-03
59.276,1.2829895537e-03,7.344040e-03,1.5071030169e+00,1.0000,2.4313e-03
59.894,1.2819382748e-03,7.371871e-03,1.5071030169e+00,1.0000,1.6065e-03
60.511,1.2808550889e-03,7.408709e-03,1.5071030169e+00,1.0000,7.9661e-04
61.129,1.2797836737e-03,7.453753e-03,1.5071030169e+00,1.0000,6.4065e-06
61.746,1.2787633841e-03,7.507275e-03,1.5071030169e+00,1.0000,7.1514e-04
62.363,1.2778267374e-03,7.569354e-03,1.5071030169e+00,1.0000,1.3695e-03
62.981,1.2770006447e-03,7.639266e-03,1.5071030169e+00,1.0000,1.9925e-03
63.598,1.2763032378e-03,7.716377e-03,1.5071030169e+00,1.0000,2.5791e-03
64.216,1.2757376801e-03,7.799909e-03,1.5071030169e+00,1.0000,3.1273e-03
64.833,1.2752977578e-03,7.888639e-03,1.5071030169e+00,1.0000,3.6646e-03
65.451,1.2749816762e-03,7.981312e-03,1.5071030169e+00,1.0000,4.1947e-03
66.068,1.2747925332e-03,8.074194e-03,1.5071030169e+00,1.0000,4.7124e-03
66.686,1.2747279527e-03,8.164881e-03,1.5071030169e+00,1.0000,5.1892e-03
67.303,1.2747774925e-03,8.256321e-03,1.5071030169e+00,1.0000,5.5956e-03
67.921,1.2749259346e-03,8.348136e-03,1.5071030169e+00,1.0000,5.9303e-03
68.538,1.2751584936e-03,8.439932e-03,1.5071030169e+00,1.0000,6.1937e-03
69.156,1.2754625868e-03,8.531319e-03,1.5071030169e+00,1.0000,6.3872e-03
69.773,1.2758255861e-03,8.621899e-03,1.5071030169e+00,1.0000,6.5131e-03
70.390,1.2762357007e-03,8.711259e-03,1.5071030169e+00,1.0000,6.5743e-03
71.008,1.2766812211e-03,8.798960e-03,1.5071030169e+00,1.0000,6.5742e-03
71.625,1.2771499273e-03,8.883073e-03,1.5071030169e+00,1.0000,2.9096e-02
72.243,1.2776296085e-03,8.959700e-03,1.5071030169e+00,1.0000,2.7231e-02
72.860,1.2781100736e-03,9.030043e-03,1.5071030169e+00,1.0000,2.4684e-02
