t,rhoc,errD,Mb,q00,q20,q22,vatm
176.362,1.2799110311e-03,2.955927e-04,1.5058491108e+00,1.5058277339e+00,-4.4016703395e-03,-3.0862690625e-15,0.0000e+00
177.387,1.2799156264e-03,2.961480e-04,1.5058491228e+00,1.5058277458e+00,-4.6991792794e-03,-2.8008278955e-16,0.0000e+00
178.413,1.2799192044e-03,2.967989e-04,1.5058491348e+00,1.5058277578e+00,-4.9755935753e-03,-7.5322861763e-16,0.0000e+00
179.438,1.2799214586e-03,2.975415e-04,1.5058491469e+00,1.5058277698e+00,-5.2304638017e-03,-2.7900921340e-15,0.0000e+00
180.463,1.2799221707e-03,2.983675e-04,1.5058491589e+00,1.5058277819e+00,-5.4633877068e-03,1.6904004488e-15,0.0000e+00
181.489,1.2799212267e-03,2.992658e-04,1.5058491710e+00,1.5058277940e+00,-5.6739997375e-03,6.4165168738e-16,0.0000e+00
182.514,1.2799186259e-03,3.002235e-04,1.5058491831e+00,1.5058278061e+00,-5.8619640091e-03,5.8689947767e-16,0.0000e+00
183.539,1.2799144851e-03,3.012263e-04,1.5058491952e+00,1.5058278183e+00,-6.0269711054e-03,2.6584574636e-15,0.0000e+00
184.565,1.2799090339e-03,3.022577e-04,1.5058492074e+00,1.5058278305e+00,-6.1687386297e-03,2.7681787234e-15,0.0000e+00
185.590,1.2799025924e-03,3.032979e-04,1.5058492195e+00,1.5058278428e+00,-6.2870152101e-03,-2.2527615373e-15,0.0000e+00
186.616,1.2798955267e-03,3.043223e-04,1.5058492317e+00,1.5058278551e+00,-6.3815875397e-03,-1.0681080336e-15,0.0000e+00
187.641,1.2798881907e-03,3.052997e-04,1.5058492440e+00,1.5058278675e+00,-6.4522899488e-03,-6.6508298100e-16,0.0000e+00
188.666,1.2798808768e-03,3.061917e-04,1.5058492563e+00,1.5058278799e+00,-6.4990158941e-03,-9.2190553063e-17,0.0000e+00
189.692,1.2798737979e-03,3.069527e-04,1.5058492686e+00,1.5058278923e+00,-6.5217301485e-03,7.1819636076e-16,0.0000e+00
190.717,1.2798671127e-03,3.075328e-04,1.5058492810e+00,1.5058279048e+00,-6.5204814656e-03,7.4020566486e-16,0.0000e+00
191.742,1.2798609820e-03,3.078807e-04,1.5058492934e+00,1.5058279174e+00,-6.4954131267e-03,-6.8012628615e-16,0.0000e+00
192.768,1.2798556279e-03,3.079497e-04,1.5058493059e+00,1.5058279300e+00,-6.4467693929e-03,-1.2130929691e-15,0.0000e+00
193.793,1.2798513686e-03,3.077029e-04,1.5058493185e+00,1.5058279426e+00,-6.3749003412e-03,1.4584353940e-15,0.0000e+00
194.818,1.2798486077e-03,3.071184e-04,1.5058493312e+00,1.5058279553e+00,-6.2802646325e-03,-1.1111508598e-15,0.0000e+00
195.844,1.2798477797e-03,3.061936e-04,1.5058493439e+00,1.5058279681e+00,-6.1634295897e-03,-9.4160874510e-16,0.0000e+00
196.869,1.2798492644e-03,3.049465e-04,1.5058493567e+00,1.5058279808e+00,-6.0250683423e-03,1.7905265195e-15,0.0000e+00
197.895,1.2798532947e-03,3.034149e-04,1.5058493695e+00,1.5058279936e+00,-5.8659542641e-03,-2.2399950568e-15,0.0000e+00
198.920,1.2798598841e-03,3.016529e-04,1.5058493825e+00,1.5058280064e+00,-5.6869532053e-03,1.7256099144e-15,0.0000e+00
