t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
41.75,6.42214697e-04,1.515952e-03,7.293287e-06,-1.5321077740e-13,0.0000e+00,0.9687
42.32,6.08265107e-04,1.559161e-03,7.020389e-06,-1.5332179970e-13,0.0000e+00,0.9687
42.89,5.76147877e-04,1.623734e-03,6.735010e-06,-1.5387691121e-13,0.0000e+00,0.9687
43.46,5.45709961e-04,1.706237e-03,6.438654e-06,-1.5321077740e-13,0.0000e+00,0.9687
44.04,5.16370138e-04,1.802788e-03,6.133083e-06,-1.5321077740e-13,0.0000e+00,0.9687
44.61,4.87624748e-04,1.909494e-03,5.820610e-06,-1.5210055437e-13,0.0000e+00,0.9687
45.18,4.59205041e-04,2.022804e-03,5.504642e-06,-1.5099033135e-13,0.0000e+00,0.9687
45.75,4.31118585e-04,2.139789e-03,5.188356e-06,-1.4988010832e-13,0.0000e+00,0.9687
46.32,4.03782312e-04,2.258160e-03,4.874371e-06,-1.4876988530e-13,0.0000e+00,0.9687
46.90,3.78173202e-04,2.376175e-03,4.564895e-06,-1.4654943925e-13,0.0000e+00,0.9687
47.47,3.55766757e-04,2.492474e-03,4.261966e-06,-1.4466206011e-13,0.0000e+00,0.9687
48.04,3.38178508e-04,2.605910e-03,3.967671e-06,-1.4221956945e-13,0.0000e+00,0.9687
48.61,3.26692616e-04,2.715461e-03,3.684367e-06,-1.3955503420e-13,0.0000e+00,0.9687
49.18,3.21957008e-04,2.820181e-03,3.414825e-06,-1.3700152124e-13,0.0000e+00,0.9687
49.76,3.23969751e-04,2.919183e-03,3.162296e-06,-1.3367085216e-13,0.0000e+00,0.9687
50.33,3.32250428e-04,3.011638e-03,2.930518e-06,-1.3122836151e-13,0.0000e+00,0.9687
50.90,3.46005659e-04,3.096769e-03,2.723611e-06,-1.2756462553e-13,0.0000e+00,0.9687
51.47,3.64205189e-04,3.173837e-03,2.545942e-06,-1.2401191185e-13,0.0000e+00,0.9687
52.04,3.85633768e-04,3.242137e-03,2.402006e-06,-1.2057022047e-13,0.0000e+00,0.9687
